id,name,pca_x,pca_y,tsne_x,tsne_y
doc_21134,의왕청소년수련관체육관,0.32484886050224304,-0.19546304643154144,52.83003616333008,-18.07972526550293
doc_2556,광진구민체육센터,0.36813727021217346,-0.1417924165725708,63.02934646606445,-17.04808807373047
doc_16800,아트씨어터문,0.03521033748984337,0.07308225333690643,-4.885775566101074,-15.388923645019531
doc_11412,부천아트센터,0.1922978311777115,0.24628323316574097,-0.3706349730491638,-7.847594261169434
doc_13810,섬이정원,0.020059585571289062,0.27900782227516174,18.812236785888672,5.08537483215332
doc_7088,독서당어린이공원,0.04038945212960243,0.0001289749488933012,23.58439826965332,-14.856121063232422
doc_1355,고양어울림누리내 얼음마루빙상장,0.3038472533226013,-0.10562315583229065,45.30411148071289,-18.97884750366211
doc_19169,온세어린이도서관,-0.16788753867149353,-0.13418333232402802,-31.661203384399414,20.849388122558594
doc_14136,성북종합레포츠타운수영장,0.42664510011672974,-0.2328498810529709,56.432254791259766,-0.5829555988311768
doc_28860,휘바핀란드with플레이정글,0.11251179128885269,0.2809908390045166,12.255434036254883,-1.3818389177322388
doc_144,가리봉동새마을작은도서관,-0.25106772780418396,-0.2544935941696167,-39.90696716308594,10.684896469116211
doc_11807,비오케이아트센터,0.1610737144947052,0.2532123029232025,-0.37759536504745483,-8.462498664855957
doc_20799,유후점핑클럽,0.15560278296470642,0.03602688014507294,22.32773208618164,-26.02582550048828
doc_28192,헤이리 예술마을세라핌,0.034809041768312454,0.28942930698394775,3.3423268795013428,20.67399787902832
doc_11084,부산현대미술관,0.042749229818582535,0.32750487327575684,15.908045768737793,10.861311912536621
doc_17297,양주시장애인종합복지시설 내 실내놀이터,0.11556514352560043,-0.012291336432099342,19.2786865234375,-22.701969146728516
doc_5380,노원구민체육센터,0.35990723967552185,-0.1612977534532547,60.76625442504883,-11.637624740600586
doc_25980,파랑새문고,-0.2471582144498825,-0.08372262865304947,-20.294233322143555,14.314461708068848
doc_4373,꿀잼키즈룸 동남지구점,0.07287278771400452,0.12269596010446548,18.49970245361328,-25.42232322692871
doc_27109,학생과학관,-0.1016102284193039,0.06270207464694977,-12.70456600189209,1.7387821674346924
doc_13060,서부산권장애인스포츠센터,0.3109748065471649,-0.09939420223236084,41.85557174682617,0.7765114307403564
doc_13550,서정작은도서관,-0.1579292118549347,-0.12598980963230133,-45.630611419677734,-1.3979721069335938
doc_1012,경희대학교공학도서관,-0.18695484101772308,-0.14353443682193756,-26.76022720336914,10.01109790802002
doc_22837,정자청소년수련관체육관,0.3226802945137024,-0.1524663269519806,57.89411926269531,-14.941515922546387
doc_15627,스타방방놀이터,0.07984122633934021,0.09744144231081009,17.887128829956055,-24.076448440551758
doc_24036,창작연극지원센터,-0.03023577854037285,-0.01249389722943306,-7.5261993408203125,-14.041546821594238
doc_4975,난향동뜰안에작은도서관,-0.2922631502151489,-0.2400260865688324,-40.59019088745117,11.655518531799316
doc_8049,롯데프리미엄아울렛 닥터밸런스,0.12033732235431671,-0.03417294844985008,15.266448974609375,-23.372404098510742
doc_18603,예꿈어린이도서관,-0.18932387232780457,-0.11564931273460388,-23.28258514404297,10.10962200164795
doc_4421,꿀잼파티룸 실내놀이시설,0.11492741852998734,0.11514927446842194,18.712743759155273,-25.823955535888672
doc_3300,군포시청소년수련관수영장,0.3290305733680725,-0.2225789874792099,47.46979904174805,3.744431257247925
doc_21928,임본심책사랑 어린이서점,-0.09010697156190872,-0.06358791887760162,-28.458465576171875,-19.44731330871582
doc_8873,모현도서관,-0.17850026488304138,-0.05275470018386841,-27.396387100219727,9.881714820861816
doc_5732,능곡 어울림센터 다목적체육관,0.37758195400238037,-0.21025685966014862,47.13665771484375,-9.790270805358887
doc_24749,초당작은도서관,-0.21731899678707123,-0.10193728655576706,-28.288978576660156,24.82142448425293
doc_16882,안동문화예술의전당,0.04342822730541229,0.17193090915679932,-5.494790554046631,-7.298911094665527
doc_27411,한림민속박물관,-0.19661450386047363,0.16208231449127197,-12.191715240478516,11.29493522644043
doc_20377,원주역사박물관,-0.056540001183748245,0.265200674533844,-0.332478404045105,8.379107475280762
doc_813,경기도남부경찰청경기경찰홍보관,0.04469912871718407,0.22094574570655823,6.65806770324707,14.5081787109375
doc_16056,신안허브순비기천연염색장,-0.13155530393123627,0.23187512159347534,-1.0107474327087402,3.085217237472534
doc_25963,파독광부기념관,-0.007990803569555283,0.22584731876850128,4.783397674560547,14.112983703613281
doc_27968,해피북문고,-0.2573891282081604,-0.11167488992214203,-27.691362380981445,14.026053428649902
doc_1978,관문실내체육관,0.30124297738075256,-0.16934342682361603,49.77559280395508,-17.422006607055664
doc_25721,태전국민체육센터-수영장,0.35565611720085144,-0.19130249321460724,44.27817153930664,-3.903660297393799
doc_10521,보성공공도서관,-0.25715547800064087,-0.040595754981040955,-19.263957977294922,-10.063688278198242
doc_5912,다르게놀자소극장,0.01742464303970337,0.1960189789533615,10.231012344360352,19.017711639404297
doc_3624,글마루작은도서관,-0.32979828119277954,-0.10402510315179825,-37.783016204833984,-4.612412929534912
doc_29249,MBC공공시설및조경박람회,-0.040123775601387024,0.09335367381572723,-10.42662525177002,14.178586959838867
doc_10063,배방어린이북카페,-0.09915567934513092,0.02687310427427292,-29.261409759521484,-21.402284622192383
doc_13192,서울곰두리체육센터수영장,0.4018385112285614,-0.2540154457092285,56.208106994628906,-3.219804048538208
doc_25478,키즈팡팡,0.051229335367679596,0.06048199161887169,13.245450019836426,-20.384050369262695
doc_21562,이천농업농촌테마공원,0.17827634513378143,0.27403321862220764,14.134842872619629,1.5223464965820312
doc_5731,능곡 어울림센터 다목적체육관,0.3751048147678375,-0.2179955393075943,47.15125274658203,-9.820287704467773
doc_6277,대관령박물관,0.0022924551740288734,0.2986568510532379,3.1740987300872803,10.443530082702637
doc_3890,금천구민문화체육센터수영장,0.4230537414550781,-0.23034247756004333,53.93830108642578,-2.4266717433929443
doc_2611,괴산군립도서관,-0.22703817486763,-0.09210903942584991,-19.983842849731445,-8.184028625488281
doc_17919,역삼청소년수련관체육관,0.3811013400554657,-0.2057851254940033,59.85270309448242,-0.32800811529159546
doc_11304,부천국민체육센터 수영장,0.41258659958839417,-0.18303833901882172,48.110694885253906,-3.860671281814575
doc_6301,대구과학축전,-0.16421395540237427,0.09730318188667297,-13.510940551757812,-5.200858116149902
doc_27496,한셈방화방,-0.23964466154575348,0.0010959863429889083,-21.570701599121094,11.189711570739746
doc_11974,사당4동마을문고,-0.07612516731023788,0.036226850003004074,-44.05263137817383,8.463165283203125
doc_26224,평창올림픽기념관,0.11309236288070679,0.2398349642753601,2.460761308670044,13.9285249710083
doc_16464,아르코공연연습센터,0.17164476215839386,0.10074765980243683,5.271072864532471,-11.064672470092773
doc_17333,양천구민체육센터,0.4428950548171997,-0.26414060592651367,54.24721145629883,-4.9154462814331055
doc_619,개정사립작은도서관,-0.3381725549697876,-0.12568795680999756,-34.50873947143555,0.3763192892074585
doc_11814,비움예술창작소,0.006492280401289463,0.09236545115709305,-5.5233540534973145,-5.850796699523926
doc_11202,부천국민체육센터,0.4422523081302643,-0.19547449052333832,48.74842834472656,-3.15799617767334
doc_16305,쎌북작은도서관,-0.18365052342414856,-0.17837786674499512,-47.36792755126953,9.216880798339844
doc_9569,미사해링턴작은도서관,-0.2461864948272705,-0.12991274893283844,-30.78286361694336,-3.7708137035369873
doc_11453,북구국민체육센터,0.3363937437534332,-0.12598882615566254,42.43647384643555,-10.93555736541748
doc_6256,대가야국악당,0.09200341999530792,0.25268685817718506,1.5196703672409058,-4.68734073638916
doc_22144,작은도서관평화를품은집평화도서관,-0.2287769317626953,-0.11740747839212418,-30.72406005859375,12.269672393798828
doc_15290,수원시체육회관,0.4162916839122772,-0.25397124886512756,55.20338439941406,-11.861030578613281
doc_17195,양곡으뜸작은도서관,-0.27998852729797363,-0.20487593114376068,-32.72493362426758,8.52316951751709
doc_24218,책읽어주는도서관고양동센터,-0.20673461258411407,-0.2385861575603485,-27.870201110839844,13.686652183532715
doc_18854,오류지구도서관,-0.05137055367231369,-0.13580486178398132,-47.77993392944336,3.446503162384033
doc_9007,목음창호전수관,-0.08715882897377014,0.2946881353855133,6.188149452209473,7.785396099090576
doc_23529,중원도서관,-0.08768964558839798,-0.06510930508375168,-28.321931838989258,19.951581954956055
doc_2113,광교복합 체육센터,0.3940611481666565,-0.21387921273708344,50.18991470336914,-13.394268989562988
doc_14791,솔숲작은도서관,-0.2083418071269989,-0.16508911550045013,-33.816463470458984,17.812429428100586
doc_12442,삼진미술관,-0.03914908319711685,0.34167852997779846,12.152701377868652,10.323005676269531
doc_8781,명지어린이영어도서관,-0.26244038343429565,-0.1765884906053543,-40.30972671508789,6.961835861206055
doc_13735,선주작은도서관,-0.34298741817474365,-0.1868073046207428,-30.16336441040039,0.9507388472557068
doc_5688,늘품작은도서관,-0.31196486949920654,-0.136070117354393,-25.27783966064453,0.9090441465377808
doc_7024,도원수영장,0.30219003558158875,-0.22991761565208435,52.7988166809082,5.082332134246826
doc_7635,두원공대노천극장,0.17745369672775269,0.19502000510692596,0.3398134410381317,-4.317094326019287
doc_4436,꿈꾸는놀이터작은도서관,-0.3175356686115265,-0.1188771054148674,-30.058170318603516,4.088820934295654
doc_22057,자작나무도서관,-0.2626960873603821,-0.10894115269184113,-22.667755126953125,7.274834632873535
doc_29088,FUTROSPACE,-0.08360081166028976,0.04792233929038048,-9.392184257507324,17.071744918823242
